layers,d_model,bs,seqlen,prec,compile,static,tps,mem_gb,energy_j,avg_power_w,overflow,env,times
8,256,4,256,amp,False,True,6881.058729370515,1.9010624885559082,46.67405,71.80623076923077,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14744953299987174, 0.14746836199992686, 0.15079661000027045, 0.15177033000009033, 0.14658671000006507]"
8,256,4,256,amp,False,False,6303.085405481484,1.9010624885559082,47.4258,67.75114285714285,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.15587483800027258, 0.15662311899995984, 0.17730647899998075, 0.15928834500027733, 0.16320781000013085]"
8,256,4,512,fp32,True,True,2903.146352391853,2.5782365798950195,226.9935,69.84415384615384,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.7054872560001968, 0.7099359700000605, 0.6928806289997738, 0.7078958160000184, 0.7110079709996171]"
8,256,4,512,fp32,True,False,2907.544218641561,2.5782365798950195,218.5875,69.39285714285714,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6934265629997753, 0.719334130000334, 0.692487605000224, 0.7080401379998875, 0.7085840549998466]"
8,256,4,512,fp32,False,True,2938.3752434354915,2.5782365798950195,222.2584,69.45575,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6904278120000527, 0.7063805920001869, 0.6906891809999252, 0.7020561710000948, 0.695365340999615]"
8,256,4,512,fp32,False,False,2935.959692865652,2.5782365798950195,219.68120000000002,69.74006349206348,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.699647444999755, 0.6905641250000372, 0.7052146850001009, 0.6909477019999031, 0.7014123449998806]"
8,256,4,512,amp,True,True,7782.208108802858,2.2073655128479004,78.4732,68.2375652173913,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.29579523600023094, 0.2488340589998188, 0.24720781999985775, 0.24393387500003882, 0.28005092800003695]"
8,256,4,512,amp,True,False,7878.955186741782,2.2073655128479004,82.394,71.64695652173914,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2826654690002215, 0.24951812299968879, 0.2502007630000662, 0.25414508499989097, 0.26313526900003126]"
8,256,4,512,amp,False,True,7951.647016026016,2.2073655128479004,80.14735,69.69334782608696,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.282176545999846, 0.2504972110000381, 0.24418439700002637, 0.24786891100029607, 0.26305645699994784]"
8,256,4,512,amp,False,False,8016.969732780531,2.2073655128479004,80.28855,69.81613043478261,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2767142220000096, 0.24821176300019943, 0.2477846300002966, 0.24850839200007613, 0.25607158299999355]"
8,256,8,64,fp32,True,True,2624.2736149009406,1.8815951347351074,54.371,63.96588235294118,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.18853323300027114, 0.22450154100033615, 0.18940435700005764, 0.1872883030000594, 0.18578060199979518]"
8,256,8,64,fp32,True,False,2601.4404997115225,1.8815951347351074,60.6698,67.41088888888889,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.20096911400014505, 0.1864628729999822, 0.206912936000208, 0.19487880799988488, 0.19484644100020887]"
8,256,8,64,fp32,False,True,2607.2236167313604,1.8815951347351074,59.30055,69.76535294117647,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1893530400002419, 0.22347380499968494, 0.19030098999974143, 0.18858636100003423, 0.19017319700014923]"
8,256,8,64,fp32,False,False,2626.740342070319,1.8815951347351074,60.96155,71.7194705882353,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.18784783499995683, 0.218038236999746, 0.18896941299999526, 0.18852494099974137, 0.191211526999723]"
8,256,8,64,amp,True,True,4420.586080892446,1.801598072052002,36.8698,73.7396,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.12091855300013776, 0.11414076099981685, 0.11443716499979928, 0.11486095999998724, 0.11475129299969922]"
8,256,8,64,amp,True,False,3158.432014440856,1.801598072052002,46.44615,66.35164285714286,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.16342279899981804, 0.16789715899994917, 0.1591018780000013, 0.15409699499969065, 0.16600993400015795]"
8,256,8,64,amp,False,True,4228.941610672771,1.801598072052002,37.624,68.40727272727273,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.11490359499975966, 0.11555107000003773, 0.11591439900030309, 0.13266249799971774, 0.12632084900042173]"
8,256,8,64,amp,False,False,4133.598397534963,1.801598072052002,39.9405,72.6190909090909,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14025801699972362, 0.11998177300029056, 0.12079847099994367, 0.11838679899983617, 0.11989006299972971]"
8,256,8,128,fp32,True,True,3020.752011730205,2.112607955932617,107.84830000000001,69.57954838709676,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.32853591599996435, 0.33317956800010506, 0.36230113900001015, 0.33816582599956746, 0.3327597309998964]"
8,256,8,128,fp32,True,False,2945.6074727117316,2.112607955932617,109.09875000000001,70.38629032258065,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.36669243000005736, 0.33390231400017, 0.3382210780000605, 0.35747252200008006, 0.34189301500009606]"
8,256,8,128,fp32,False,True,2982.538179159406,2.112607955932617,109.59100000000001,70.70387096774193,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.3377308270000867, 0.333958955000071, 0.3667261390000931, 0.34019858600004227, 0.3380441549998068]"
8,256,8,128,fp32,False,False,2981.074812491504,2.112607955932617,112.40505,72.5193870967742,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.33608021500003815, 0.33554126099988935, 0.3702552770000693, 0.3375822520001748, 0.33804233999990174]"
8,256,8,128,amp,True,True,6986.396929816113,1.9005732536315918,45.1349,69.43830769230769,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14449921300001733, 0.14623962999985451, 0.1456742430000304, 0.14595463899968308, 0.1504849960001593]"
8,256,8,128,amp,True,False,6976.966336009907,1.9005732536315918,46.577200000000005,71.65723076923076,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14692568399959782, 0.14560091199973613, 0.1447703349999756, 0.15103464599997096, 0.14551172299979953]"
8,256,8,128,amp,False,True,6985.131652046693,1.9005732536315918,44.707100000000004,68.78015384615385,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.144808342000033, 0.14841168600014498, 0.1453275260000737, 0.14805361199978506, 0.14638430299964966]"
8,256,8,128,amp,False,False,6915.957907613644,1.9005732536315918,46.36545,71.33146153846154,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1445277510001688, 0.14474697800005742, 0.14595895200000086, 0.148653534999994, 0.15642960900004255]"
8,256,8,256,fp32,True,True,3064.9941023776573,2.5755491256713867,212.55620000000002,69.69055737704917,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6616486220000297, 0.6717832240001371, 0.6662055799997688, 0.6645375400003104, 0.6767776290002985]"
8,256,8,256,fp32,True,False,3022.153234071646,2.5755491256713867,216.19175,69.73927419354838,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6548332750003283, 0.6910000170000785, 0.6779998399997567, 0.6659801400001015, 0.6984993669998403]"
8,256,8,256,fp32,False,True,3038.3610069999195,2.5755491256713867,214.87730000000002,69.31525806451613,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6585368369997013, 0.6893957659999614, 0.6777596219999396, 0.6639050420003514, 0.6806408239999655]"
8,256,8,256,fp32,False,False,3037.3585377031336,2.5755491256713867,214.39915000000002,70.29480327868853,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6618047030001435, 0.6915091489995575, 0.6799167290000696, 0.6687662010003805, 0.6693536439997843]"
8,256,8,256,amp,True,True,8068.396503142386,2.2067532539367676,77.66985000000001,70.60895454545454,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2741731669998444, 0.24222896200035393, 0.24278598799992324, 0.2511365000000296, 0.258824710999761]"
8,256,8,256,amp,True,False,8122.775414043764,2.2067532539367676,76.16625,69.24204545454546,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.28795187400010036, 0.23778959600031158, 0.23853757500000938, 0.24103574500031755, 0.25533806300018114]"
8,256,8,256,amp,False,True,8003.276597708436,2.2067532539367676,74.5767,67.79700000000001,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.27975684000011825, 0.24523597799998242, 0.24084155800028384, 0.24228040500020143, 0.2713611780000065]"
8,256,8,256,amp,False,False,8196.251861387698,2.2067532539367676,75.9053,69.00481818181818,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.26585103500019613, 0.2457247219999772, 0.2403645829999732, 0.24105182699986472, 0.25635938699997496]"
8,256,8,512,fp32,True,True,3026.1012727456664,3.505093574523926,425.99800000000005,69.83573770491803,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.3546968090004157, 1.3509428080001271, 1.350393031999829, 1.360183804999906, 1.3515676199999689]"
8,256,8,512,fp32,True,False,3012.6139790412035,3.505093574523926,427.218,69.46634146341464,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.3544187800002874, 1.3596785879999516, 1.3638831419998496, 1.3595095099999526, 1.3605930210001134]"
8,256,8,512,fp32,False,True,2977.5031420764853,3.505093574523926,430.2157,68.834512,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.3590299839997897, 1.3837472870000056, 1.3771541040000557, 1.3796975430000202, 1.3786173919997964]"
8,256,8,512,fp32,False,False,2970.1711765109426,3.505093574523926,429.7668,69.3172258064516,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.3803552899998976, 1.3765827289998924, 1.3805328690000351, 1.382837501999802, 1.374917097999969]"
8,256,8,512,amp,True,True,8758.580537156791,3.083364963531494,147.7688,70.36609523809524,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.46490044799975294, 0.4656374229998619, 0.45200179099992965, 0.49586944900011076, 0.45986932499999966]"
8,256,8,512,amp,True,False,8902.203621971325,3.083364963531494,144.27305,70.37709756097561,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.45436758100004226, 0.469714097999713, 0.4542975579997801, 0.4556356279999818, 0.46653911800012793]"
8,256,8,512,amp,False,True,8769.267253389036,3.083364963531494,144.23565,68.68364285714286,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.45070722800028307, 0.48336227899972073, 0.4556146299996726, 0.49232514999994237, 0.4534195930000351]"
8,256,8,512,amp,False,False,8920.665157721953,3.083364963531494,144.67335,70.57236585365854,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.45249371099998825, 0.4616728260002674, 0.4608865430000151, 0.46724092200020095, 0.45349892800004454]"
8,256,16,64,fp32,True,True,3072.8281216475125,2.112241268157959,105.0306,70.02040000000001,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.326589912000145, 0.323197818999688, 0.35717055400027675, 0.33372405099999014, 0.3255351669999982]"
8,256,16,64,fp32,True,False,3056.6529599703704,2.112241268157959,101.31365,67.54243333333334,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.3279575100000329, 0.3251883969996925, 0.3572055049999108, 0.3338828430000831, 0.3308005190001495]"
8,256,16,64,fp32,False,True,2996.0203738491364,2.112241268157959,106.65050000000001,68.80677419354839,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.3569491040002504, 0.3330352190000667, 0.3280029459997422, 0.35498822799991103, 0.3359581419999813]"
8,256,16,64,fp32,False,False,3060.1596145065855,2.112241268157959,108.38785,72.25856666666667,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.32911138300005405, 0.32337304000020595, 0.355508166999698, 0.33568210500015994, 0.3294406469999558]"
8,256,16,64,amp,True,True,7047.886915833556,1.9003286361694336,44.7226,68.804,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1439092929999788, 0.14385239799958072, 0.14424176600005012, 0.1511095949999799, 0.14334582299989052]"
8,256,16,64,amp,True,False,6591.292787647219,1.9003286361694336,45.1149,69.40753846153846,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.16430471600006058, 0.16002798599993184, 0.15658229100017707, 0.14999101200010045, 0.14587636000032944]"
8,256,16,64,amp,False,True,7058.050734488752,1.9003286361694336,44.8631,69.02015384615385,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1443250059996899, 0.14350538899998355, 0.14575159099968005, 0.14617980900038674, 0.1456509559998267]"
8,256,16,64,amp,False,False,7013.001019060009,1.9003286361694336,45.2203,69.5696923076923,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14478299800020977, 0.14403772900004697, 0.14507364600012806, 0.15160051700013355, 0.14457772600007956]"
8,256,16,128,fp32,True,True,3179.4166000051646,2.5742053985595703,202.2246,69.73262068965516,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6334257610001259, 0.6536475339999015, 0.636338797999997, 0.6424120140000014, 0.6548925490001238]"
8,256,16,128,fp32,True,False,3152.4241283096994,2.5742053985595703,208.54755,69.51585,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6387345809998806, 0.6558221860000231, 0.6506295939998381, 0.6478966449999461, 0.6552108730002146]"
8,256,16,128,fp32,False,True,3114.1406291592602,2.5742053985595703,203.62695000000002,69.02608474576272,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.650419748999866, 0.6665306669997335, 0.6518153020001591, 0.6594313010000405, 0.6600295639996148]"
8,256,16,128,fp32,False,False,3133.0651280682346,2.5742053985595703,210.7476,70.2492,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.6365809980002268, 0.6635285329998624, 0.6558541629997308, 0.6512420130002283, 0.6611591629998657]"
8,256,16,128,amp,True,True,8091.394187443811,2.206447124481201,75.10725000000001,68.27931818181818,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.26992338300033225, 0.23701485999981742, 0.23996709199991528, 0.24496141200006605, 0.273675354000261]"
8,256,16,128,amp,True,False,8382.984588570695,2.206447124481201,75.01010000000001,68.191,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2588818760000322, 0.24353974699988612, 0.24132828299980247, 0.23447415500004354, 0.2432979269997304]"
8,256,16,128,amp,False,True,8223.918580693527,2.206447124481201,76.5297,69.57245454545455,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.2677174069999637, 0.23975058899986834, 0.24002323899958355, 0.23846316899971498, 0.25919410999995307]"
8,256,16,128,amp,False,False,8216.212151831123,2.206447124481201,76.9098,69.91799999999999,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.28111890399986805, 0.23627916099985669, 0.23628106600017418, 0.23276240299992423, 0.2598748719997275]"
8,256,16,256,fp32,True,True,3156.3621418109883,3.499964714050293,411.59935,69.76260169491525,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.294068655999581, 1.2953153170001315, 1.299887096999555, 1.2989134989998092, 1.3002977659998578]"
8,256,16,256,fp32,True,False,3171.2579831086923,3.499964714050293,417.23650000000004,70.12378151260504,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.2890000679999503, 1.2934919069998614, 1.2947872330000791, 1.2849331180000263, 1.2957927019997442]"
8,256,16,256,fp32,False,True,3176.885402254225,3.499964714050293,418.8226,70.39035294117646,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.2922860939997918, 1.2920273409999936, 1.2850921209997068, 1.2870363050001288, 1.2901236920001793]"
8,256,16,256,fp32,False,False,3173.7514047046247,3.499964714050293,410.9228,69.64793220338983,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[1.2903292759997385, 1.2910533019999093, 1.2853509689998646, 1.2894754440003453, 1.2967223790001299]"
8,256,16,256,amp,True,True,9195.927517940258,3.0822644233703613,138.49280000000002,69.24640000000001,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.4385690680001062, 0.454449091999777, 0.43467924000015046, 0.4606005640002877, 0.4387748310000461]"
8,256,16,256,amp,True,False,9166.497663096585,3.0822644233703613,138.69830000000002,69.34915,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.44012792600005923, 0.4604634409997743, 0.4359113800001069, 0.46249575999991066, 0.4352245029999722]"
8,256,16,256,amp,False,True,9222.122766042328,3.0822644233703613,142.71885,71.359425,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.43312790599975415, 0.4480666670001483, 0.4405694090000907, 0.4484169889997247, 0.45056586999999126]"
8,256,16,256,amp,False,False,9231.463815200992,3.0822644233703613,139.4861,69.74305,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.4359996279999905, 0.4538905510003133, 0.4377279990003444, 0.45210329800011095, 0.43877825600020515]"
8,256,16,512,fp32,True,True,3127.934001472977,5.358807563781738,834.94725,69.87006276150628,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[2.6166935579999517, 2.6176495949998753, 2.619441922000078, 2.6147564309999325, 2.6263639429998875]"
8,256,16,512,fp32,True,False,3131.241706494815,5.358807563781738,836.0314000000001,69.96078661087866,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[2.617232389000037, 2.6178740109999126, 2.6133392389997425, 2.616073615999994, 2.616553316000136]"
8,256,16,512,fp32,False,True,3159.3141068509967,5.358807563781738,818.74395,69.68033617021277,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[2.596522842000013, 2.588385267999911, 2.585427751000225, 2.5915288900000633, 2.6029746459998933]"
8,256,16,512,fp32,False,False,3164.7347832406917,5.358807563781738,826.0708000000001,69.71061603375527,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[2.587012896000033, 2.5839428790000056, 2.5845088910000413, 2.5916307070001494, 2.5955373609999697]"
8,256,16,512,amp,True,True,9284.93613086475,4.835363864898682,283.1732,69.9193086419753,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.8821090909996201, 0.8761178020004081, 0.8822948309998537, 0.8818337600000632, 0.8890911240000605]"
8,256,16,512,amp,True,False,9269.67450659748,4.835363864898682,278.57800000000003,69.64450000000001,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.8794147940002404, 0.885470678999809, 0.8948431730000266, 0.8812038089999987, 0.8777771740001299]"
8,256,16,512,amp,False,True,9195.299324461952,4.835363864898682,272.43510000000003,68.97091139240507,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.8864848230000462, 0.8968055760001334, 0.895254204000139, 0.8914639929998884, 0.884441286999845]"
8,256,16,512,amp,False,False,9182.631963267238,4.835363864898682,284.36335,70.21317283950617,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.8765991280001799, 0.8990843100000347, 0.8944794990002265, 0.8957414110000173, 0.8946904100002939]"
8,512,1,64,fp32,True,True,456.44327566273586,3.4160122871398926,43.169000000000004,71.94833333333334,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.13866065699994579, 0.13953805300025124, 0.14099160700016, 0.13774383000009038, 0.14413872900013303]"
8,512,1,64,fp32,True,False,452.8901359523974,3.4160122871398926,44.488,68.44307692307692,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.15440861599972777, 0.13829055099995458, 0.13765882699999565, 0.13905502699981298, 0.1371601069999997]"
8,512,1,64,fp32,False,True,375.75175699982657,3.4160122871398926,52.033550000000005,69.37806666666667,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.16648338100003457, 0.18079383099984625, 0.1691819409998061, 0.16955294199988202, 0.16561399600004734]"
8,512,1,64,fp32,False,False,457.18499131199434,3.4160122871398926,45.18255,69.51161538461538,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1414507770000455, 0.1382369629995992, 0.1429582030000347, 0.13859911600002306, 0.13869042899978012]"
8,512,1,64,amp,True,True,413.47485399205567,3.412199020385742,48.498650000000005,69.28378571428571,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1560168450000674, 0.15516017300024032, 0.15459027999986574, 0.1536933899997166, 0.15446787599967138]"
8,512,1,64,amp,True,False,327.155600957627,3.412199020385742,55.603,65.41529411764705,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.20889623099992605, 0.20600887599994167, 0.2018697149997024, 0.2041692860002513, 0.157183728000291]"
8,512,1,64,amp,False,True,397.1419727573785,3.412199020385742,46.152300000000004,65.93185714285714,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.17602647100011382, 0.15799176100017576, 0.1581533399998989, 0.1578074179997202, 0.1557781999999861]"
8,512,1,64,amp,False,False,396.2655994304089,3.412199020385742,49.1486,70.21228571428571,65536.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.16215810799985775, 0.15666714500002854, 0.16688829999975496, 0.15917052799977682, 0.1626551060003294]"
8,512,1,128,fp32,True,True,856.6872674129472,3.423684597015381,46.1957,71.0703076923077,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1478711499999008, 0.14843837299986262, 0.14776558299990938, 0.14843760799976735, 0.15455103299973416]"
8,512,1,128,fp32,True,False,830.3330696618749,3.423684597015381,45.91295,70.63530769230769,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14992679299984957, 0.14909809600021617, 0.14973370699999577, 0.16827685099997325, 0.15373958700001822]"
8,512,1,128,fp32,False,True,836.0867214955676,3.423684597015381,54.8333,78.33328571428571,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.14996190700003353, 0.15116839400025128, 0.1491196580000178, 0.15725515200028894, 0.15796572299996114]"
8,512,1,128,fp32,False,False,849.2605683950237,3.423684597015381,43.80565,67.39330769230769,1.0,"{'gpu': 'Tesla T4', 'mem_total_gb': 15.0, 'cc': '7.5', 'torch': '2.8.0+cu126'}","[0.1476977350002926, 0.15156526100008705, 0.15023519200030933, 0.1495150040000226, 0.15458355300006588]"
